sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,anomaly
1.0,154.0,155.0,0.17099953,0.02533513,0.15917012,-1.4816965,0.25570667,2.0,1.0,1.0,16.0,18.0,0.00014700195,0.00031265305,154.0,155.0,0.00016451383,0.00016345245,0
1.0,202.0,203.0,1.8956792e-06,5.732081e-10,2.3941764e-05,-1.5034648,-0.016668478,1.0,1.0,1.0,54.0,61.0,1.7740205e-12,3.708229e-12,206.0,203.0,2.8376637e-12,2.823685e-12,0
5.0,261.0,53.0,0.22171214,0.05296214,0.23013504,-1.3594884,0.58923334,1.0,1.0,1.0,1.0,7.0,0.0013052449,0.000418359,1311.0,265.0,0.00020292007,0.0009992856,1
5.0,70.0,15.0,1.5009093e-06,4.920434e-10,2.2182052e-05,-1.4427989,-0.1336104,1.0,1.0,2.0,1.0,0.0,9.292075e-11,9.288664e-12,350.0,75.0,7.0291915e-12,3.2802892e-11,0
5.0,240.0,49.0,-1.4222717e-06,8.3543095e-10,2.8903823e-05,-1.4939921,-0.014162686,1.0,1.0,1.0,8.0,15.0,1.4782895e-11,2.120667e-12,1200.0,245.0,3.4809625e-12,1.7049612e-11,0
5.0,255.0,52.0,1.3441497e-05,6.8982403e-10,2.62645e-05,-1.120866,-0.34052753,1.0,1.0,1.0,5.0,17.0,1.023275e-11,9.691921e-13,1275.0,260.0,2.7051922e-12,1.3265847e-11,0
5.0,235.0,48.0,0.31565595,0.13916665,0.37305048,-1.1381214,0.6977,1.0,1.0,1.0,2.0,3.0,0.0036636945,0.0004714807,1175.0,240.0,0.0005921985,0.0028993054,0
1.0,196.0,197.0,1.79753e-08,7.739084e-10,2.781921e-05,-1.4850695,-0.06662275,1.0,1.0,1.0,44.0,55.0,1.4800674e-12,2.0558431e-12,272.0,197.0,3.948512e-12,3.928469e-12,0
5.0,340.0,69.0,0.20127851,0.109467246,0.33085835,0.26368046,1.3642188,1.0,1.0,1.0,1.0,6.0,0.0025947697,0.00024261524,1700.0,345.0,0.00032196246,0.0015864818,0
5.0,285.0,58.0,0.2401767,0.09444121,0.30731288,-0.33895254,1.1121026,1.0,1.0,1.0,2.0,7.0,0.0025276644,0.0004487531,1425.0,290.0,0.00033137266,0.0016282967,0
5.0,205.0,42.0,0.2763987,0.09511946,0.30841443,-1.2719553,0.5969681,1.0,1.0,1.0,2.0,5.0,0.0031065496,0.0005781131,1025.0,210.0,0.00046399736,0.002264749,0
5.0,80.0,17.0,-2.1882724e-06,1.5864965e-10,1.259562e-05,-1.4797639,-0.05780665,1.0,1.0,2.0,1.0,1.0,2.2432244e-11,3.9933803e-12,400.0,85.0,1.9831207e-12,9.332333e-12,1
1.0,209.0,210.0,-5.8042096e-06,2.2828398e-10,1.510907e-05,-1.0094025,-0.26592663,2.0,2.0,2.0,2.0,2.0,3.4101708e-11,9.9686356e-11,209.0,210.0,1.0922679e-12,1.0870665e-12,1
5.0,250.0,43.0,5.071793e-06,4.3865253e-10,2.0944033e-05,-1.3948282,-0.3634895,1.0,1.0,1.0,2.0,2.0,1.6657469e-11,1.1186018e-11,3050.0,215.0,1.7546101e-12,1.0201222e-11,1
1.0,193.0,194.0,-3.7372765e-06,8.1664436e-10,2.857699e-05,-1.4758694,-0.016484793,1.0,1.0,1.0,45.0,62.0,3.1669333e-12,6.0617453e-12,193.0,194.0,4.231318e-12,4.209507e-12,0
5.0,80.0,17.0,1.3849005e-06,1.7213683e-10,1.3120092e-05,-1.4658158,-0.08828611,1.0,1.0,2.0,1.0,2.0,2.5368877e-11,3.9958267e-12,400.0,85.0,2.1517105e-12,1.0125695e-11,0
5.0,90.0,19.0,-2.9114642e-06,3.7013823e-10,1.9238976e-05,-1.5101308,0.047806207,1.0,1.0,2.0,1.0,2.0,4.47725e-11,1.0602178e-11,450.0,95.0,4.112647e-12,1.9480959e-11,0
1.0,556.0,557.0,9.700626e-07,6.0753497e-10,2.4648223e-05,-1.4291537,0.06968624,1.0,1.0,1.0,159.0,181.0,2.9387796e-13,6.0693003e-13,556.0,557.0,1.0926888e-12,1.090727e-12,0
1.0,300.0,301.0,0.001448343,1.2861338e-05,0.0035862708,4.05522,2.3374991,7.0,1.0,1.0,14.0,17.0,9.308226e-07,2.7084143e-06,300.0,301.0,4.287113e-08,4.27287e-08,0
5.0,170.0,35.0,-3.085101e-06,5.862609e-11,7.656768e-06,-1.435701,0.029088832,1.0,1.0,1.0,6.0,10.0,2.3318086e-12,9.90289e-13,850.0,175.0,3.4485934e-13,1.6750311e-12,0
5.0,236.0,48.0,-3.721768e-07,2.3903396e-10,1.5460724e-05,-1.4614373,-0.01108772,1.0,1.0,1.0,6.0,15.0,4.501798e-12,1.0391988e-12,1186.0,240.0,1.0128558e-12,4.9798746e-12,0
5.0,45.0,10.0,1.0367624,0.017025623,0.13048227,-1.0779407,-0.33469227,1.0,1.0,1.0,1.0,0.0,0.00513983,0.001694646,225.0,50.0,0.00037834718,0.0017025623,0
1.0,480.0,481.0,1.2177035e-05,5.308743e-10,2.304071e-05,-1.2516925,-0.12511465,1.0,1.0,1.0,121.0,137.0,2.272475e-12,6.5511108e-12,666.0,481.0,1.105988e-12,1.1036888e-12,0
1.0,168.0,170.0,-3.978198e-06,6.599194e-10,2.5688896e-05,-1.1880322,-0.01017437,2.0,2.0,1.0,1.0,3.0,2.9631717e-11,7.397554e-11,232.0,170.0,3.928092e-12,3.8818788e-12,1
1.0,203.0,186.0,0.044852924,0.0032153558,0.056704108,-0.9771592,0.7820199,2.0,1.0,1.0,17.0,27.0,3.0730364e-05,5.320819e-05,259.0,186.0,1.5839192e-05,1.728686e-05,1
5.0,355.0,72.0,0.3586827,0.15987928,0.3998491,-1.2460077,0.6023553,1.0,1.0,1.0,4.0,6.0,0.0018677016,0.0005689302,1775.0,360.0,0.0004503642,0.0022205457,1
1.0,685.0,687.0,5.635407e-06,4.0684928e-10,2.0170506e-05,-1.0062349,-0.6072766,1.0,1.0,1.0,211.0,230.0,3.0318041e-13,7.7896343e-13,939.0,687.0,5.9394053e-13,5.9221145e-13,0
5.0,215.0,44.0,0.22732747,0.049094155,0.22157201,-1.4270216,0.4370235,1.0,1.0,1.0,1.0,9.0,0.001316742,0.00019235902,1075.0,220.0,0.0002283449,0.0011157762,0
1.0,195.0,196.0,-4.6391892e-06,2.2115026e-10,1.48711215e-05,-1.5240314,0.03878033,2.0,1.0,1.0,19.0,31.0,1.6658833e-12,4.310103e-12,213.0,196.0,1.1341039e-12,1.1283177e-12,0
5.0,240.0,49.0,-4.0813748e-06,2.6730343e-10,1.6349417e-05,-1.3968092,0.03101205,1.0,1.0,1.0,7.0,14.0,4.743423e-12,9.646624e-13,1200.0,245.0,1.1137644e-12,5.4551723e-12,0
5.0,295.0,37.0,-3.7107024e-05,4.41611e-11,6.6453817e-06,-1.2837921,0.3522458,1.0,1.0,0.0,2.0,2.0,6.50459e-12,1.3006117e-11,15275.0,185.0,1.4969864e-13,1.1935432e-12,1
5.0,450.0,91.0,0.4794448,0.16844149,0.41041625,-1.4668158,0.2567121,1.0,1.0,1.0,10.0,22.0,0.00094282016,0.00023084354,2250.0,455.0,0.00037431443,0.0018510054,0
5.0,185.0,38.0,-3.6464156e-05,2.5401845e-10,1.5937956e-05,1.3747324,1.8012971,6.0,3.0,1.0,5.0,9.0,6.221187e-10,1.7903627e-09,925.0,190.0,1.3730728e-12,6.684696e-12,1
5.0,95.0,20.0,1.311647e-05,4.9099175e-10,2.2158334e-05,-0.7153421,-0.5061757,1.0,1.0,1.0,1.0,5.0,4.713093e-11,1.0624362e-11,475.0,100.0,5.168334e-12,2.4549588e-11,0
5.0,615.0,124.0,-1.4806639e-05,2.953053e-10,1.718445e-05,-1.3759989,0.021566302,1.0,1.0,1.0,37.0,39.0,9.418431e-13,7.757546e-13,3075.0,620.0,4.8017124e-13,2.3814943e-12,0
5.0,75.0,16.0,2.9034413e-06,7.932031e-10,2.8163862e-05,-1.441096,-0.11388522,1.0,1.0,2.0,1.0,1.0,1.3020418e-10,1.44910655e-11,375.0,80.0,1.0576042e-11,4.9575195e-11,0
1.0,513.0,514.0,4.173001e-07,1.7334015e-10,1.3165871e-05,-0.85952425,0.30599725,1.0,1.0,1.0,4.0,2.0,1.1309736e-12,2.510247e-12,707.0,514.0,3.3789502e-13,3.3723764e-13,1
5.0,620.0,125.0,0.409115,0.17558719,0.41903126,-1.3942633,0.45796296,1.0,1.0,1.0,14.0,23.0,0.0006090048,0.00015951032,3100.0,625.0,0.00028320515,0.0014046975,0
5.0,80.0,17.0,-1.230171e-05,4.1038322e-11,6.406116e-06,-1.488706,-0.083419435,1.0,1.0,0.0,2.0,6.0,6.4149085e-12,2.802386e-12,400.0,85.0,5.1297904e-13,2.414019e-12,0
1.0,199.0,200.0,2.9080754e-06,7.718211e-10,2.7781669e-05,-1.4949019,0.018579552,1.0,1.0,1.0,42.0,45.0,1.4196994e-12,1.8345575e-12,277.0,200.0,3.878498e-12,3.8591053e-12,0
5.0,235.0,40.0,-2.0241685e-06,4.4293805e-10,2.1046093e-05,0.43965575,0.801751,3.0,1.0,1.0,3.0,3.0,2.5620697e-10,8.6102214e-10,2975.0,200.0,1.8848428e-12,1.1073451e-11,1
5.0,175.0,36.0,1.1682338e-05,3.8494202e-10,1.961994e-05,-1.4796127,-0.018014487,1.0,1.0,1.0,3.0,9.0,1.2646308e-11,2.7526935e-12,875.0,180.0,2.1996686e-12,1.0692834e-11,0
5.0,405.0,82.0,0.59456396,0.15984401,0.39980495,-1.4882658,0.12721531,1.0,1.0,1.0,10.0,29.0,0.0010347212,0.00014019551,2025.0,410.0,0.00039467658,0.0019493172,1
5.0,225.0,46.0,0.3610269,0.15644318,0.39552897,-1.0139195,0.7437915,1.0,1.0,1.0,2.0,4.0,0.0045689684,0.0006846735,1125.0,230.0,0.000695303,0.0034009386,1
1.0,203.0,204.0,1.5210468e-06,1.278085e-10,1.1305242e-05,-1.4727384,-0.06189774,1.0,1.0,1.0,58.0,66.0,4.017285e-13,7.7181143e-13,225.0,204.0,6.2959853e-13,6.2651224e-13,0
1.0,182.0,183.0,-6.476712e-06,4.3731388e-10,2.0912052e-05,-1.49312,-0.030117854,1.0,1.0,1.0,52.0,57.0,7.1447974e-13,5.828696e-13,254.0,183.0,2.4028236e-12,2.3896933e-12,0
1.0,178.0,179.0,-1.8588908e-06,1.89712e-10,1.3773598e-05,-0.12707116,-0.3417236,2.0,2.0,2.0,1.0,1.0,3.4929053e-11,6.97497e-11,178.0,179.0,1.0657977e-12,1.0598435e-12,1
5.0,220.0,45.0,1.521802e-07,7.390831e-10,2.7186083e-05,-1.3149351,-0.051378623,1.0,1.0,1.0,1.0,14.0,1.2984973e-11,1.0127812e-12,1100.0,225.0,3.3594687e-12,1.6424069e-11,0
5.0,265.0,54.0,0.21631144,0.09753323,0.31230313,-0.41296187,1.0976473,1.0,1.0,1.0,1.0,5.0,0.0028596898,0.00023374794,1325.0,270.0,0.00036804995,0.001806171,0
5.0,235.0,48.0,1.7989269e-06,1.414248e-10,1.1892216e-05,-1.4602085,-0.014290927,1.0,1.0,1.0,11.0,16.0,2.6765701e-12,7.022372e-13,1175.0,240.0,6.0180767e-13,2.94635e-12,1
5.0,335.0,68.0,0.12465797,0.019646037,0.14016433,-0.8186914,0.87939024,1.0,1.0,1.0,3.0,6.0,0.00037428207,0.00018577697,1675.0,340.0,5.8644888e-05,0.00028891233,0
5.0,95.0,20.0,1.7606905e-06,5.9517097e-10,2.4396126e-05,-1.4901711,0.13313328,1.0,1.0,2.0,1.0,5.0,6.883549e-11,1.7195433e-11,475.0,100.0,6.2649577e-12,2.975855e-11,0
5.0,385.0,78.0,0.6464485,0.112654656,0.33564067,-1.4507277,0.1381179,1.0,1.0,1.0,7.0,24.0,0.00078576274,7.490725e-05,1925.0,390.0,0.0002926095,0.0014442904,0
5.0,221.0,45.0,-1.5839772e-06,5.019947e-10,2.2405238e-05,-1.4850366,0.010751052,1.0,1.0,1.0,4.0,15.0,1.0383809e-11,1.3763204e-12,1125.0,225.0,2.2714693e-12,1.11554386e-11,1
5.0,90.0,19.0,1.0965715e-05,3.7190892e-10,1.928494e-05,-1.1206949,-0.13787279,1.0,1.0,2.0,2.0,3.0,5.0739614e-11,1.3710941e-11,450.0,95.0,4.1323212e-12,1.9574153e-11,0
5.0,225.0,46.0,9.770738e-06,7.2681533e-10,2.6959513e-05,-1.290461,-0.07067563,1.0,1.0,1.0,4.0,17.0,1.3918617e-11,1.8500796e-12,1125.0,230.0,3.2302904e-12,1.5800333e-11,0
1.0,236.0,223.0,0.2802513,0.09214286,0.30355042,-1.0279049,0.7541139,1.0,1.0,1.0,30.0,39.0,0.00015397996,9.9903635e-05,328.0,223.0,0.00039043583,0.00041319666,1
1.0,297.0,290.0,0.19657114,0.05384522,0.23204572,-0.6250519,0.9292089,1.0,1.0,1.0,27.0,41.0,9.39451e-05,8.8437104e-05,339.0,290.0,0.00018129703,0.00018567317,0
1.0,175.0,176.0,-5.4819334e-06,3.9679612e-10,1.9919742e-05,-1.4874514,0.016129287,1.0,1.0,1.0,48.0,61.0,7.009598e-13,5.603671e-13,245.0,176.0,2.2674065e-12,2.2545236e-12,0
5.0,250.0,51.0,-9.55185e-07,2.5473246e-10,1.596034e-05,-1.2598928,-0.17472,1.0,1.0,1.0,8.0,16.0,4.1096774e-12,1.2181505e-12,1250.0,255.0,1.0189298e-12,4.9947537e-12,1
1.0,255.0,256.0,-3.749101e-07,2.2769468e-10,1.5089556e-05,-1.428218,-0.07202255,1.0,1.0,1.0,41.0,48.0,6.326151e-13,1.159788e-12,339.0,256.0,8.9292034e-13,8.8943235e-13,1
1.0,225.0,226.0,3.1613027e-07,3.3832082e-10,1.8393499e-05,-1.2414978,-0.011359905,2.0,2.0,1.0,8.0,15.0,3.9861972e-12,8.086356e-12,293.0,226.0,1.503648e-12,1.4969947e-12,1
5.0,130.0,27.0,0.048764776,0.0029298204,0.054127816,-0.9032983,0.70810264,2.0,1.0,1.0,2.0,2.0,0.0015985409,0.0030868242,650.0,135.0,2.253708e-05,0.00010851187,1
5.0,185.0,38.0,0.123780176,0.021761306,0.14751713,-1.37113,0.58842325,1.0,1.0,1.0,2.0,5.0,0.0014341812,0.0016080714,925.0,190.0,0.000117628675,0.00057266594,0
1.0,178.0,180.0,-3.84913e-06,6.640561e-10,2.5769286e-05,-1.495643,-0.0036867545,1.0,1.0,1.0,48.0,56.0,1.086661e-12,7.6835944e-13,248.0,180.0,3.7306525e-12,3.6892004e-12,0
5.0,75.0,16.0,6.174088e-08,6.8934475e-10,2.6255377e-05,-1.5049407,-0.037261464,1.0,1.0,2.0,1.0,0.0,1.1276773e-10,1.3546471e-11,375.0,80.0,9.191263e-12,4.3084047e-11,0
1.0,186.0,187.0,4.2481297e-06,4.9850746e-10,2.2327282e-05,-1.4220387,-0.08965819,1.0,1.0,1.0,37.0,47.0,1.6159219e-12,2.6213578e-12,186.0,187.0,2.6801478e-12,2.6658155e-12,0
5.0,100.0,21.0,-2.9044666e-06,4.322266e-10,2.079006e-05,-1.5143414,-0.009903305,1.0,1.0,2.0,1.0,4.0,4.102899e-11,5.4717637e-12,500.0,105.0,4.322266e-12,2.0582218e-11,0
5.0,220.0,45.0,0.14800432,0.033830866,0.1839317,-1.0554326,0.77012736,1.0,1.0,1.0,3.0,5.0,0.001212806,0.00039342584,1100.0,225.0,0.00015377667,0.000751797,0
5.0,505.0,102.0,0.42967185,0.16020425,0.40025523,-1.2863691,0.52486515,1.0,1.0,1.0,7.0,20.0,0.0008338577,0.00016575104,2525.0,510.0,0.00031723615,0.0015706299,0
5.0,302.0,61.0,0.23300327,0.07573889,0.27520698,-1.2040826,0.6674135,1.0,1.0,1.0,1.0,6.0,0.0013487078,0.00035579444,1528.0,305.0,0.00025079102,0.0012416212,0
5.0,160.0,33.0,0.20596875,0.037414473,0.1934282,-1.4372413,0.3553851,1.0,1.0,1.0,1.0,1.0,0.0016685213,0.00022209022,800.0,165.0,0.00023384044,0.0011337718,0
5.0,185.0,38.0,0.1903434,0.05915657,0.24322124,-0.9692856,0.833903,1.0,1.0,1.0,1.0,7.0,0.0028372596,0.0003763091,925.0,190.0,0.00031976524,0.0015567519,0
1.0,289.0,276.0,0.36933786,0.17363298,0.4166929,-1.228869,0.61966276,2.0,1.0,1.0,33.0,49.0,0.00018059462,0.00014736217,357.0,276.0,0.00060080615,0.000629105,0
1.0,171.0,172.0,-8.532835e-07,1.1769918e-10,1.0848926e-05,-1.3013141,-0.15386586,2.0,2.0,1.0,1.0,3.0,3.399092e-12,6.5339227e-12,171.0,172.0,6.882993e-13,6.8429756e-13,1
5.0,95.0,20.0,0.122605436,0.009296568,0.09641871,-1.4252305,0.15827483,1.0,1.0,1.0,1.0,3.0,0.0011069096,0.0002994287,475.0,100.0,9.785861e-05,0.0004648284,0
1.0,180.0,181.0,-4.140156e-06,2.9247627e-10,1.7101938e-05,-1.4150007,-0.036088306,1.0,1.0,1.0,54.0,58.0,6.0210376e-13,7.5160163e-13,248.0,181.0,1.6248682e-12,1.615891e-12,1
1.0,449.0,450.0,4.5841357e-06,2.298256e-10,1.5160001e-05,-1.4114754,-0.003265587,2.0,2.0,1.0,39.0,70.0,1.717106e-12,4.4762098e-12,571.0,450.0,5.1186106e-13,5.1072357e-13,1
1.0,271.0,272.0,8.486808e-07,5.466024e-10,2.3379529e-05,-0.8870885,-0.13849795,2.0,2.0,2.0,3.0,6.0,2.4757597e-11,6.240985e-11,339.0,272.0,2.016983e-12,2.0095676e-12,1
5.0,75.0,16.0,-4.1127996e-06,4.2977522e-10,2.073102e-05,-1.4230506,-0.08231506,1.0,1.0,2.0,1.0,1.0,6.9496735e-11,1.12079105e-11,375.0,80.0,5.730336e-12,2.6860951e-11,0
1.0,175.0,176.0,5.2339988e-06,3.2201117e-10,1.794467e-05,-1.4329275,-0.06010893,1.0,1.0,1.0,51.0,58.0,6.9716243e-13,8.5049583e-13,243.0,176.0,1.840064e-12,1.829609e-12,0
1.0,195.0,196.0,0.26941925,0.09043848,0.3007299,-1.3166496,0.5854363,1.0,1.0,1.0,15.0,25.0,0.0001700252,0.00011031362,195.0,196.0,0.0004637871,0.00046142083,0
5.0,65.0,14.0,-2.4490072e-07,1.2131092e-10,1.1014124e-05,-0.26200628,-0.95981765,1.0,1.0,1.0,0.0,3.0,1.8645321e-11,4.423472e-12,325.0,70.0,1.8663218e-12,8.665065e-12,0
1.0,345.0,320.0,0.3749435,0.18450028,0.42953494,-1.1436557,0.6800012,1.0,1.0,1.0,12.0,17.0,0.00014549034,0.0001083887,477.0,320.0,0.0005347834,0.00057656335,0
1.0,176.0,177.0,1.867428e-06,4.1867187e-10,2.0461473e-05,-1.4198594,-0.0025247831,1.0,1.0,1.0,50.0,57.0,8.1771254e-13,8.271261e-13,244.0,177.0,2.3788174e-12,2.3653779e-12,0
5.0,465.0,80.0,7.535545e-06,5.7210836e-10,2.3918787e-05,-0.71588606,-0.5747516,1.0,1.0,1.0,4.0,8.0,3.738736e-12,2.9474576e-12,7575.0,400.0,1.2303406e-12,7.1513546e-12,0
5.0,985.0,198.0,-2.3036268e-06,3.842843e-10,1.960317e-05,1.7198641,0.7937532,6.0,3.0,1.0,6.0,8.0,1.4112111e-10,3.7332842e-10,4925.0,990.0,3.9013636e-13,1.9408299e-12,0
5.0,225.0,46.0,0.2209573,0.05521334,0.23497519,-1.4597882,0.4714169,1.0,1.0,1.0,1.0,10.0,0.0014220077,0.00015442508,1125.0,230.0,0.00024539264,0.00120029,0
1.0,492.0,493.0,5.8921637e-06,4.2539205e-10,2.0625035e-05,-0.6444999,0.18014419,2.0,2.0,2.0,13.0,23.0,6.286629e-12,1.2809248e-11,492.0,493.0,8.64618e-13,8.628642e-13,0
5.0,235.0,48.0,1.7903939e-06,9.73089e-10,3.1194373e-05,-1.0102632,0.10426975,3.0,1.0,1.0,2.0,5.0,2.2256343e-10,4.848705e-10,1175.0,240.0,4.1408045e-12,2.0272688e-11,1
5.0,250.0,51.0,1.8664549e-06,5.702208e-10,2.3879296e-05,-1.443251,-0.022484917,1.0,1.0,1.0,4.0,18.0,9.051201e-12,1.0286568e-12,1250.0,255.0,2.2808832e-12,1.11808e-11,0
5.0,80.0,17.0,-3.8916588e-07,6.2466415e-10,2.4993282e-05,-1.4563113,-0.11380213,1.0,1.0,2.0,1.0,0.0,8.9403415e-11,1.0028652e-11,400.0,85.0,7.808302e-12,3.6744947e-11,0
5.0,90.0,19.0,5.0333324e-07,3.6701578e-10,1.9157656e-05,-1.4298944,0.071472816,1.0,1.0,2.0,3.0,5.0,4.557072e-11,9.24915e-12,450.0,95.0,4.077953e-12,1.931662e-11,0
1.0,370.0,372.0,7.4283116e-07,2.0013048e-10,1.4146748e-05,-1.3625236,-0.09285276,2.0,2.0,2.0,3.0,12.0,1.285003e-12,2.6535729e-12,468.0,372.0,5.408932e-13,5.379852e-13,1
5.0,110.0,23.0,-4.0313084e-06,2.8395564e-10,1.6850983e-05,-0.44737887,-0.38387355,1.0,1.0,0.0,4.0,3.0,4.5974856e-11,7.944307e-11,550.0,115.0,2.581415e-12,1.2345897e-11,1
5.0,815.0,164.0,7.5055397e-07,2.1846712e-10,1.4780633e-05,-0.8110488,-0.3093539,1.0,1.0,1.0,50.0,54.0,5.7792145e-13,6.635988e-13,4075.0,820.0,2.6805782e-13,1.3321166e-12,0
5.0,460.0,93.0,-1.001362e-06,9.423434e-10,3.069761e-05,-1.4713005,0.111021794,1.0,1.0,1.0,6.0,9.0,5.461244e-12,3.3757103e-12,2300.0,465.0,2.0485727e-12,1.01327245e-11,0
5.0,202.0,41.0,-3.91373e-06,4.0191767e-10,2.0047884e-05,-1.0030676,-0.45144424,1.0,1.0,1.0,3.0,13.0,7.622132e-12,7.2678707e-13,1038.0,205.0,1.9896914e-12,9.80287e-12,0
1.0,189.0,190.0,7.017154e-06,7.6165274e-10,2.7598056e-05,-1.0739005,-0.31490108,1.0,1.0,1.0,58.0,68.0,1.0784858e-12,1.1094435e-12,265.0,190.0,4.0299084e-12,4.0086983e-12,0
5.0,580.0,117.0,3.7357129e-06,2.8354405e-10,1.6838767e-05,-1.1200132,0.087769054,3.0,1.0,1.0,2.0,5.0,1.5804899e-11,3.0591703e-11,2900.0,585.0,4.8886904e-13,2.4234534e-12,1
1.0,230.0,231.0,0.31187576,0.16702278,0.40868422,-0.8280399,0.8928617,1.0,1.0,1.0,21.0,22.0,0.0003231484,0.0002930672,230.0,231.0,0.00072618603,0.00072304235,0
5.0,75.0,16.0,-5.54218e-06,4.1766693e-10,2.04369e-05,-1.4256636,-0.09662049,1.0,1.0,2.0,1.0,1.0,6.564248e-11,9.544351e-12,375.0,80.0,5.5688926e-12,2.6104183e-11,0
5.0,275.0,56.0,0.22837007,0.03591538,0.18951353,-1.3224943,0.1805405,1.0,1.0,1.0,2.0,12.0,0.00085225905,0.00011971229,1375.0,280.0,0.00013060139,0.00064134604,1
1.0,322.0,280.0,0.22930267,0.13034756,0.36103678,-0.0742175,1.2495065,1.0,1.0,1.0,12.0,19.0,0.00020617826,0.00010127074,448.0,280.0,0.00040480608,0.000465527,0
5.0,55.0,12.0,0.86892223,0.014522051,0.12050747,-0.7975821,-0.41499656,1.0,1.0,1.0,2.0,1.0,0.003910652,0.0019926166,275.0,60.0,0.00026403728,0.0012101709,1
1.0,267.0,239.0,0.26559937,0.1230771,0.35082346,-0.8551181,0.893038,2.0,1.0,1.0,19.0,25.0,0.00020429329,0.00014350003,369.0,239.0,0.0004609629,0.00051496696,1
1.0,207.0,208.0,-2.9092896e-06,4.3832304e-10,2.0936166e-05,-0.75789094,-0.65580595,2.0,2.0,2.0,6.0,11.0,5.7865388e-12,1.2057197e-11,207.0,208.0,2.1175026e-12,2.1073223e-12,1
5.0,225.0,46.0,4.1024514e-06,5.657557e-10,2.378562e-05,-0.85388404,-0.6573684,1.0,1.0,1.0,5.0,13.0,6.324514e-12,9.0463596e-13,1125.0,230.0,2.5144698e-12,1.2299037e-11,0
5.0,75.0,16.0,-1.250772e-07,1.4056047e-10,1.185582e-05,-1.4199269,-0.17251706,1.0,1.0,2.0,2.0,2.0,2.3451742e-11,3.625974e-12,375.0,80.0,1.8741395e-12,8.785029e-12,0
1.0,189.0,190.0,-3.5433688e-06,4.1343987e-10,2.033322e-05,-1.4960499,-0.0042213993,1.0,1.0,1.0,61.0,65.0,6.740231e-13,6.543541e-13,265.0,190.0,2.1875125e-12,2.1759994e-12,0
5.0,290.0,57.0,0.27071947,0.09169772,0.3028163,-0.45793232,1.048542,1.0,1.0,1.0,3.0,5.0,0.002367426,0.0003527661,1600.0,285.0,0.00031619903,0.0016087319,0
1.0,312.0,314.0,-6.2659874e-06,6.566076e-10,2.5624357e-05,-1.5111727,0.04238993,1.0,1.0,1.0,87.0,105.0,5.4410887e-13,8.3954203e-13,426.0,314.0,2.1045117e-12,2.091107e-12,1
1.0,201.0,202.0,1.0183377e-06,3.6778547e-10,1.9177734e-05,-0.9139039,-0.4742774,1.0,1.0,1.0,43.0,53.0,1.5282867e-12,3.3704899e-12,201.0,202.0,1.8297785e-12,1.82072e-12,1
5.0,85.0,18.0,-2.9781395e-07,1.8137361e-10,1.3467502e-05,-1.5156012,-0.015643546,1.0,1.0,2.0,1.0,2.0,2.3474769e-11,3.3886516e-12,425.0,90.0,2.1338072e-12,1.0076311e-11,1
5.0,1335.0,268.0,-1.0750317e-05,4.973177e-10,2.2300621e-05,-1.474116,-0.12875243,1.0,1.0,1.0,80.0,90.0,4.967067e-13,6.22395e-13,6675.0,1340.0,3.725226e-13,1.855663e-12,1
5.0,510.0,103.0,0.36805,0.14497046,0.38074985,-1.3637713,0.46985918,1.0,1.0,1.0,10.0,27.0,0.00072841585,9.669902e-05,2550.0,515.0,0.0002842558,0.0014074801,0
5.0,100.0,21.0,2.613789e-06,5.822326e-10,2.4129497e-05,-1.4901586,-0.025602147,1.0,1.0,2.0,1.0,2.0,5.4610143e-11,4.4391977e-12,500.0,105.0,5.822326e-12,2.7725362e-11,0
5.0,70.0,15.0,-8.75586e-07,2.7880293e-10,1.6697393e-05,-1.4237698,-0.09826423,1.0,1.0,2.0,1.0,1.0,5.0036638e-11,6.719649e-12,350.0,75.0,3.982899e-12,1.8586861e-11,1
5.0,50.0,11.0,0.9538949,0.013930718,0.11802846,-1.0896182,-0.24797745,1.0,1.0,1.0,1.0,0.0,0.0044120015,0.00082424184,250.0,55.0,0.00027861437,0.001266429,0
5.0,215.0,44.0,0.21367118,0.07713573,0.2777332,-0.8100082,0.92687285,1.0,1.0,1.0,1.0,7.0,0.0030068108,0.0003551482,1075.0,220.0,0.00035877083,0.0017530847,0
1.0,537.0,539.0,-2.1072137e-06,6.8818695e-10,2.6233318e-05,-1.3862666,0.16108933,3.0,2.0,2.0,2.0,2.0,2.0216967e-11,5.8201617e-11,729.0,539.0,1.28154e-12,1.2767848e-12,1
5.0,75.0,16.0,-7.807917e-06,4.2119763e-10,2.05231e-05,-1.4753634,-0.027797414,1.0,1.0,2.0,1.0,3.0,6.822508e-11,8.744538e-12,375.0,80.0,5.6159686e-12,2.6324852e-11,1
5.0,260.0,53.0,-3.0270328e-06,2.2914408e-10,1.5137505e-05,-1.3441539,0.1536954,2.0,1.0,1.0,3.0,2.0,1.355549e-11,2.6215101e-11,1300.0,265.0,8.8132333e-13,4.323473e-12,0
5.0,205.0,42.0,0.29254732,0.121841505,0.34905803,-1.0816412,0.7375743,1.0,1.0,1.0,1.0,6.0,0.004222298,0.00032807334,1025.0,210.0,0.0005943488,0.0029009883,0
