index,ground_truth,nominal_pred,nominal_conf,guardian_pred,guardian_conf,disagreement,flagged,reason
520,0,1,1.0,0,0.971285,1,0,clean
521,0,1,0.9999997,0,0.99316573,1,0,clean
522,0,1,1.0,0,0.9630664,1,0,clean
523,0,1,1.0,0,0.93176204,1,0,clean
524,0,1,1.0,0,0.94958824,1,0,clean
525,1,0,0.99993384,1,0.96437913,1,0,clean
526,0,1,1.0,0,0.97907794,1,0,clean
527,0,1,0.99633616,0,0.9515972,1,0,clean
528,0,1,1.0,0,0.9300299,1,0,clean
529,0,0,0.999983,1,0.9433057,1,0,clean
530,0,1,1.0,0,0.7447655,1,0,clean
531,0,1,1.0,0,0.9950028,1,0,clean
532,0,1,1.0,0,0.9232768,1,0,clean
533,1,0,0.99983,1,0.9699104,1,0,clean
534,0,1,1.0,0,0.9314323,1,0,clean
535,0,1,0.9422072,0,0.9439169,1,0,clean
536,0,1,1.0,0,0.9373341,1,0,clean
537,0,1,1.0,0,0.95612156,1,0,clean
538,0,1,0.99716765,0,0.9582792,1,0,clean
539,0,0,0.999989,1,0.97723323,1,0,clean
540,0,1,1.0,0,0.9285161,1,0,clean
541,0,0,0.9998227,1,0.870668,1,0,clean
542,0,1,1.0,0,0.96898246,1,0,clean
543,0,1,1.0,0,0.93346226,1,0,clean
544,1,0,0.99994546,1,0.9907027,1,0,clean
545,1,0,0.99999756,1,0.9860795,1,0,clean
546,0,1,1.0,0,0.9519658,1,0,clean
547,0,1,0.9205,0,0.98385596,1,0,clean
548,0,1,1.0,0,0.99712557,1,0,clean
549,0,1,0.9999916,0,0.9660663,1,0,clean
550,0,1,0.99474114,0,0.99763423,1,0,clean
551,0,1,1.0,0,0.9244463,1,0,clean
552,0,1,1.0,0,0.9346866,1,0,clean
553,0,1,0.9999995,0,0.9975268,1,0,clean
554,0,1,0.9999884,0,0.97193253,1,0,clean
555,0,1,0.9286279,0,0.984471,1,0,clean
556,0,1,1.0,0,0.94682664,1,0,clean
557,0,1,1.0,0,0.9932446,1,0,clean
558,0,1,1.0,0,0.93574363,1,0,clean
559,1,1,1.0,0,0.9388215,1,0,clean
560,1,0,0.99806356,1,0.99303234,1,0,clean
561,1,0,0.999879,1,0.9752972,1,0,clean
562,1,0,0.9999929,1,1.0,1,0,clean
563,0,1,1.0,0,0.93365896,1,0,clean
564,0,1,1.0,0,0.94725794,1,0,clean
565,0,1,1.0,0,0.95593977,1,0,clean
566,0,1,1.0,0,0.9485397,1,0,clean
567,0,1,0.9908411,0,0.94557184,1,0,clean
568,0,1,1.0,0,0.9485396,1,0,clean
569,0,1,1.0,0,0.9572202,1,0,clean
570,0,1,0.9970449,0,0.96270925,1,0,clean
571,0,1,1.0,0,0.97165954,1,0,clean
572,0,1,1.0,0,0.97605366,1,0,clean
573,0,1,1.0,0,0.9266136,1,0,clean
574,0,1,1.0,0,0.9255055,1,0,clean
575,0,1,1.0,0,0.9279114,1,0,clean
576,0,1,1.0,0,0.9183696,1,0,clean
577,0,1,1.0,0,0.92667323,1,0,clean
578,0,1,1.0,0,0.9336032,1,0,clean
579,1,0,0.99998295,1,0.960079,1,0,clean
580,1,0,0.99977,1,0.94274235,1,0,clean
581,0,1,1.0,0,0.9236587,1,0,clean
582,1,0,0.9999967,1,0.98820305,1,0,clean
583,0,1,1.0,0,0.9680613,1,0,clean
584,1,0,0.999886,1,0.99368113,1,0,clean
585,1,1,1.0,0,0.9383356,1,0,clean
586,1,0,0.9998129,1,0.97179925,1,0,clean
587,0,1,1.0,0,0.9511231,1,0,clean
588,0,1,1.0,0,0.9463652,1,0,clean
589,0,1,0.996958,0,0.9498561,1,0,clean
590,0,1,0.9999993,0,0.9843745,1,0,clean
591,0,1,0.9804163,0,0.9546753,1,0,clean
592,0,1,1.0,0,0.9757933,1,0,clean
593,0,1,1.0,0,0.99115366,1,0,clean
594,1,0,0.9993736,1,0.9881797,1,0,clean
595,1,0,0.99890363,1,0.991558,1,0,clean
596,0,1,1.0,0,0.9265124,1,0,clean
597,1,0,0.99957883,1,0.9785576,1,0,clean
598,0,1,1.0,0,0.95377076,1,0,clean
599,0,1,1.0,0,0.9359276,1,0,clean
600,0,1,1.0,0,0.932643,1,0,clean
601,0,1,1.0,0,0.98604274,1,0,clean
602,0,1,1.0,0,0.9526402,1,0,clean
603,0,1,0.9999992,0,0.8918567,1,0,clean
604,0,1,1.0,0,0.96630573,1,0,clean
605,1,0,0.999357,1,0.97212136,1,0,clean
606,0,0,0.99998546,1,0.9535676,1,0,clean
607,0,1,1.0,0,0.9526893,1,0,clean
608,0,1,1.0,0,0.86129814,1,0,clean
609,0,1,1.0,0,0.95806694,1,0,clean
610,0,1,1.0,0,0.9271706,1,0,clean
611,1,0,0.99999845,1,0.98361623,1,0,clean
612,0,1,1.0,0,0.930715,1,0,clean
613,0,1,1.0,0,0.9805621,1,0,clean
614,0,1,1.0,0,0.9211638,1,0,clean
615,0,1,1.0,0,0.9727764,1,0,clean
616,0,1,0.9948124,0,0.99695206,1,0,clean
617,0,1,1.0,0,0.9393779,1,0,clean
618,0,1,1.0,0,0.93436253,1,0,clean
619,1,0,0.9998935,1,0.98907834,1,0,clean
620,1,0,0.9996168,1,0.99736905,1,0,clean
621,0,1,1.0,0,0.9723751,1,0,clean
622,0,1,0.9931709,0,0.9402658,1,0,clean
623,1,0,0.999588,1,0.98714787,1,0,clean
624,1,0,0.99997145,1,0.99375755,1,0,clean
625,0,1,1.0,0,0.92720854,1,0,clean
626,0,1,1.0,0,0.95837814,1,0,clean
627,0,1,1.0,0,0.95145077,1,0,clean
628,0,1,1.0,0,0.9636365,1,0,clean
629,0,1,1.0,0,0.9774131,1,0,clean
630,0,1,0.99999994,0,0.9672411,1,0,clean
631,0,1,0.980413,0,0.9956195,1,0,clean
632,0,1,1.0,0,0.9455381,1,0,clean
633,1,0,0.99999756,1,0.9861254,1,0,clean
634,1,0,0.9999232,1,0.97031033,1,0,clean
635,0,1,1.0,0,0.98081934,1,0,clean
636,1,0,0.99962604,1,0.9871784,1,0,clean
637,1,1,1.0,0,0.9211737,1,0,clean
638,1,0,0.99995446,1,0.9881695,1,0,clean
639,0,1,0.99656695,0,0.93233234,1,0,clean
640,0,1,0.99999815,0,0.9930428,1,0,clean
641,0,1,0.8079027,0,0.973827,1,0,clean
642,1,0,0.9998648,1,0.98916966,1,0,clean
643,0,1,1.0,0,0.91807365,1,0,clean
644,0,1,1.0,0,0.9545002,1,0,clean
645,0,1,1.0,0,0.9443364,1,0,clean
646,0,1,1.0,0,0.9460602,1,0,clean
647,0,1,1.0,0,0.99232435,1,0,clean
648,0,1,1.0,0,0.9215612,1,0,clean
649,0,1,0.9945366,0,0.9951663,1,0,clean
650,0,1,0.99999535,0,0.99641764,1,0,clean
651,0,1,0.99288875,0,0.9986934,1,0,clean
652,0,1,1.0,0,0.9225063,1,0,clean
653,0,1,0.9951958,0,0.9956058,1,0,clean
654,1,0,0.9999995,1,0.9910043,1,0,clean
655,1,0,0.9997161,1,0.9840845,1,0,clean
656,0,1,1.0,0,0.9700074,1,0,clean
657,0,1,1.0,0,0.95973617,1,0,clean
658,0,1,1.0,0,0.940889,1,0,clean
659,0,0,0.99998534,1,0.9423972,1,0,clean
660,0,1,0.9999988,0,0.99902785,1,0,clean
661,0,1,1.0,0,0.95658344,1,0,clean
662,0,1,1.0,0,0.9211393,1,0,clean
663,0,1,1.0,0,0.94042164,1,0,clean
664,0,1,0.9999995,0,0.9888465,1,0,clean
665,0,1,1.0,0,0.9294599,1,0,clean
666,0,1,1.0,0,0.93196964,1,0,clean
667,1,0,0.9999927,1,1.0,1,0,clean
668,1,0,0.99997306,1,0.91253394,1,0,clean
669,0,1,1.0,0,0.95833814,1,0,clean
670,0,1,1.0,0,0.93725765,1,0,clean
671,0,1,0.9969869,0,0.9933488,1,0,clean
672,0,1,1.0,0,0.9290108,1,0,clean
673,1,0,0.9999961,1,0.9852298,1,0,clean
674,0,1,0.94334435,0,0.98651797,1,0,clean
675,0,1,1.0,0,0.92499584,1,0,clean
676,0,1,1.0,0,0.9489938,1,0,clean
677,0,1,1.0,0,0.92565334,1,0,clean
678,0,1,1.0,0,0.94070953,1,0,clean
679,0,1,1.0,0,0.938677,1,0,clean
680,0,1,0.99999946,0,0.9972033,1,0,clean
681,0,1,1.0,0,0.95677507,1,0,clean
682,1,0,0.99991065,1,0.9999969,1,0,clean
683,1,0,0.999814,1,0.97492665,1,0,clean
684,0,1,1.0,0,0.96481323,1,0,clean
685,0,1,1.0,0,0.958633,1,0,clean
686,0,1,1.0,0,0.9297641,1,0,clean
687,0,1,1.0,0,0.9438657,1,0,clean
688,0,1,1.0,0,0.9415039,1,0,clean
689,0,1,1.0,0,0.9822174,1,0,clean
690,1,0,0.9999748,1,0.9999987,1,0,clean
691,0,1,1.0,0,0.92640936,1,0,clean
692,0,1,1.0,0,0.97975504,1,0,clean
693,0,1,1.0,0,0.95282876,1,0,clean
694,0,1,0.9935871,0,0.9396265,1,0,clean
695,1,1,1.0,0,0.9370895,1,0,clean
696,0,1,0.99332005,0,0.9397741,1,0,clean
697,0,1,0.9929915,0,0.9986578,1,0,clean
698,1,0,0.99993944,1,0.98528343,1,0,clean
699,0,1,1.0,0,0.9249098,1,0,clean
700,0,1,1.0,0,0.9303376,1,0,clean
701,0,1,1.0,0,0.95502394,1,0,clean
702,0,1,0.9967719,0,0.99648625,1,0,clean
703,0,1,1.0,0,0.9273164,1,0,clean
704,0,1,1.0,0,0.9956837,1,0,clean
705,0,1,1.0,0,0.94192034,1,0,clean
706,0,1,1.0,0,0.9474461,1,0,clean
707,1,0,0.9999826,1,0.9575861,1,0,clean
708,0,1,0.99999434,0,0.99703324,1,0,clean
709,0,1,1.0,0,0.95447606,1,0,clean
710,0,1,0.9452426,0,0.98689985,1,0,clean
711,0,1,1.0,0,0.95142454,1,0,clean
712,0,1,1.0,0,0.951324,1,0,clean
713,0,1,0.9071559,0,0.9868719,1,0,clean
714,0,1,1.0,0,0.94309974,1,0,clean
715,0,1,1.0,0,0.9558564,1,0,clean
716,1,0,0.9999935,1,0.96100676,1,0,clean
717,0,1,1.0,0,0.93344903,1,0,clean
718,0,1,1.0,0,0.92017996,1,0,clean
719,0,1,1.0,0,0.9233696,1,0,clean
720,0,1,1.0,0,0.98206764,1,0,clean
721,0,1,1.0,0,0.9254245,1,0,clean
722,0,1,1.0,0,0.92132264,1,0,clean
723,1,0,0.9790772,1,0.9912175,1,0,clean
724,0,1,1.0,0,0.9337917,1,0,clean
725,1,0,0.99999785,1,0.98086053,1,0,clean
726,1,1,1.0,0,0.91453034,1,0,clean
727,1,0,0.9900728,1,0.98199475,1,0,clean
728,0,1,1.0,0,0.9562101,1,0,clean
729,0,1,1.0,0,0.96091706,1,0,clean
730,0,1,1.0,0,0.9484947,1,0,clean
731,0,1,0.97931176,0,0.9728319,1,0,clean
732,1,0,0.9994443,1,0.9900233,1,0,clean
733,1,1,1.0,0,0.9316772,1,0,clean
734,0,1,0.99999076,0,0.9903049,1,0,clean
735,0,1,0.99999994,0,0.98843515,1,0,clean
736,0,1,1.0,0,0.95863193,1,0,clean
737,0,1,1.0,0,0.9430037,1,0,clean
738,1,0,0.99994236,1,0.96996754,1,0,clean
739,0,1,0.99999887,0,0.99918956,1,0,clean
740,0,1,1.0,0,0.93562925,1,0,clean
741,0,0,0.9999654,1,0.9639876,1,0,clean
742,0,1,0.93538827,0,0.9899567,1,0,clean
743,0,1,1.0,0,0.93114525,1,0,clean
744,1,0,0.9996066,1,0.9872255,1,0,clean
745,0,1,1.0,0,0.9194923,1,0,clean
746,1,0,0.99965346,1,0.98657304,1,0,clean
747,0,1,0.94334716,0,0.9418976,1,0,clean
748,0,1,1.0,0,0.9578759,1,0,clean
749,1,0,0.99962246,1,0.9826286,1,0,clean
750,0,0,0.99999946,1,0.93127435,1,0,clean
751,0,1,0.99999994,0,0.9574307,1,0,clean
752,0,1,1.0,0,0.9575591,1,0,clean
753,0,1,1.0,0,0.93288076,1,0,clean
754,0,1,1.0,0,0.9349129,1,0,clean
755,1,0,0.99976677,1,0.9759535,1,0,clean
756,1,0,0.998234,1,0.97504497,1,0,clean
757,1,0,0.9999965,1,0.99999005,1,0,clean
758,0,1,0.9728817,0,0.9219391,1,0,clean
759,1,0,0.9999325,1,0.9856734,1,0,clean
760,1,0,0.999991,1,0.99693674,1,0,clean
761,0,1,1.0,0,0.9146082,1,0,clean
762,0,1,0.9893592,0,0.9416143,1,0,clean
763,0,1,0.99999994,0,0.9768472,1,0,clean
764,0,1,1.0,0,0.9532095,1,0,clean
765,1,0,0.99358267,1,0.99998546,1,0,clean
766,0,1,1.0,0,0.9460678,1,0,clean
767,1,0,0.9999988,1,0.97824377,1,0,clean
768,0,1,0.924,0,0.986574,1,0,clean
769,0,1,1.0,0,0.99531454,1,0,clean
770,0,1,0.9999822,0,0.9967647,1,0,clean
771,0,1,1.0,0,0.93028504,1,0,clean
772,0,1,1.0,0,0.96601444,1,0,clean
773,0,1,1.0,0,0.95811105,1,0,clean
774,0,1,1.0,0,0.94631374,1,0,clean
775,0,0,0.99999166,1,0.99720997,1,0,clean
776,0,1,1.0,0,0.9842339,1,0,clean
777,1,0,0.99973905,1,0.98460776,1,0,clean
778,0,1,1.0,0,0.9678353,1,0,clean
779,0,1,1.0,0,0.935885,1,0,clean
780,0,1,0.9019901,0,0.9855677,1,0,clean
781,0,1,1.0,0,0.97149837,1,0,clean
782,0,0,0.997544,1,0.9913255,1,0,clean
783,0,1,1.0,0,0.9276884,1,0,clean
784,1,0,0.9999998,1,0.95597374,1,0,clean
785,0,1,0.99999946,0,0.97677326,1,0,clean
786,0,1,1.0,0,0.93583596,1,0,clean
787,0,1,1.0,0,0.9878667,1,0,clean
788,0,1,1.0,0,0.97613996,1,0,clean
789,0,1,1.0,0,0.96805084,1,0,clean
790,0,1,0.9794262,0,0.9695519,1,0,clean
791,0,1,1.0,0,0.96641743,1,0,clean
792,0,1,0.9999935,0,0.9701548,1,0,clean
793,1,0,0.99999195,1,0.99998695,1,0,clean
794,0,1,1.0,0,0.9836917,1,0,clean
795,0,1,1.0,0,0.9657988,1,0,clean
796,0,1,1.0,0,0.9546326,1,0,clean
797,0,1,1.0,0,0.9964261,1,0,clean
798,0,1,1.0,0,0.9864589,1,0,clean
799,1,0,0.99969167,1,0.9778265,1,0,clean
800,0,1,0.98164195,0,0.9964881,1,0,clean
801,0,1,1.0,0,0.9536364,1,0,clean
802,0,1,1.0,0,0.9299084,1,0,clean
803,0,1,1.0,0,0.9541174,1,0,clean
804,0,1,1.0,0,0.9740558,1,0,clean
805,0,1,0.999987,0,0.9970378,1,0,clean
806,1,0,0.9999423,1,0.9720457,1,0,clean
807,0,1,0.9999999,0,0.8756755,1,0,clean
808,0,1,1.0,0,0.9724502,1,0,clean
809,0,1,1.0,0,0.93744546,1,0,clean
810,0,1,1.0,0,0.97114515,1,0,clean
811,0,1,0.9999934,0,0.9965597,1,0,clean
812,0,1,0.99523854,0,0.9958403,1,0,clean
813,0,1,0.99712193,0,0.98456085,1,0,clean
814,0,1,1.0,0,0.9878008,1,0,clean
815,0,1,1.0,0,0.9405961,1,0,clean
816,0,1,1.0,0,0.96196574,1,0,clean
817,0,1,1.0,0,0.92430663,1,0,clean
818,0,1,1.0,0,0.9583847,1,0,clean
819,0,1,1.0,0,0.9588538,1,0,clean
820,0,1,1.0,0,0.9952298,1,0,clean
821,0,1,1.0,0,0.9268676,1,0,clean
822,1,0,0.9985896,1,0.98368,1,0,clean
823,0,1,0.93911743,0,0.9829932,1,0,clean
824,0,0,0.9999887,1,0.9436881,1,0,clean
825,0,1,0.99999404,0,0.90761787,1,0,clean
826,0,1,1.0,0,0.9380472,1,0,clean
827,0,1,1.0,0,0.92374676,1,0,clean
828,0,1,1.0,0,0.9767554,1,0,clean
829,0,1,1.0,0,0.9384734,1,0,clean
830,0,1,1.0,0,0.93800765,1,0,clean
831,0,1,1.0,0,0.9506082,1,0,clean
832,0,0,0.99999446,1,0.9753053,1,0,clean
833,1,0,0.9995521,1,0.98288006,1,0,clean
834,0,1,1.0,0,0.97841763,1,0,clean
835,0,1,1.0,0,0.9397462,1,0,clean
836,0,0,0.99877864,1,0.9876674,1,0,clean
837,1,0,0.9989385,1,0.9905308,1,0,clean
838,0,1,1.0,0,0.927464,1,0,clean
839,0,0,0.99999845,1,0.9778608,1,0,clean
840,0,1,0.99999994,0,0.99485123,1,0,clean
841,0,1,1.0,0,0.95828,1,0,clean
842,0,1,1.0,0,0.93053854,1,0,clean
843,0,1,1.0,0,0.95175385,1,0,clean
844,0,1,1.0,0,0.95112485,1,0,clean
845,0,1,0.9919773,0,0.9503269,1,0,clean
846,0,1,1.0,0,0.93312806,1,0,clean
847,0,1,1.0,0,0.95431787,1,0,clean
848,0,1,1.0,0,0.95002866,1,0,clean
849,0,1,0.990078,0,0.96294385,1,0,clean
