index,ground_truth,nominal_pred,nominal_conf,guardian_pred,guardian_conf,disagreement,flagged,reason
514,0,1,0.9999999,0,0.5000252,1,0,clean
515,0,1,1.0,1,0.5055208,0,0,clean
516,0,1,0.99999964,0,0.5000725,1,0,clean
517,0,1,0.9999999,0,0.50002015,1,0,clean
518,0,0,0.9999256,1,0.5030035,1,0,clean
519,1,0,0.99996257,0,0.5025198,0,0,clean
520,0,1,1.0,1,0.50001216,0,0,clean
521,0,1,1.0,1,0.50009584,0,0,clean
522,0,1,0.99999976,1,0.50001156,0,0,clean
523,0,1,0.99999964,0,0.5000582,1,0,clean
524,0,1,0.9999999,0,0.5000093,1,0,clean
525,1,0,0.9997762,1,0.5030714,1,0,clean
526,0,1,0.9999999,0,0.50003,1,0,clean
527,0,1,1.0,1,0.5055443,0,0,clean
528,0,1,0.99999964,0,0.50004435,1,0,clean
529,0,1,1.0,1,0.50555235,0,0,clean
530,0,1,0.99999964,0,0.5000598,1,0,clean
531,0,1,0.9999999,1,0.500008,0,0,clean
532,0,1,1.0,1,0.5055125,0,0,clean
533,1,0,0.9999734,1,0.5030833,1,0,clean
534,0,1,0.99999964,0,0.5000604,1,0,clean
535,0,1,0.99999964,1,0.50012046,0,0,clean
536,0,1,0.99999976,0,0.5000564,1,0,clean
537,0,1,0.9999999,0,0.5000213,1,0,clean
538,0,1,0.9999982,1,0.5056698,0,0,clean
539,0,1,1.0,1,0.50550056,0,0,clean
540,0,1,0.99999964,0,0.500059,1,0,clean
541,0,1,1.0,1,0.50557804,0,0,clean
542,0,1,1.0,1,0.50558555,0,0,clean
543,0,1,1.0,1,0.50551313,0,0,clean
544,1,0,0.99922514,1,0.50308704,1,0,clean
545,1,0,0.9999187,0,0.50251234,0,0,clean
546,0,1,0.9999999,1,0.50001276,0,0,clean
547,0,1,0.99999976,1,0.50009185,0,0,clean
548,0,1,0.9999999,1,0.5000014,0,0,clean
549,0,1,0.9999999,1,0.5054379,0,0,clean
550,0,1,0.99999976,0,0.5000223,1,0,clean
551,0,1,0.99999964,0,0.5000638,1,0,clean
552,0,1,0.99999964,0,0.50005615,1,0,clean
553,0,1,0.9999999,1,0.5000086,0,0,clean
554,0,1,1.0,1,0.50545514,0,0,clean
555,0,1,0.9999999,1,0.50009567,0,0,clean
556,0,1,0.9999999,0,0.5000275,1,0,clean
557,0,1,0.9999999,0,0.50003767,1,0,clean
558,0,1,0.99999964,0,0.5000748,1,0,clean
559,1,1,1.0,1,0.50556254,0,0,clean
560,1,0,0.99857914,1,0.50312555,1,0,clean
561,1,0,0.9997844,1,0.50307596,1,0,clean
562,1,0,0.9999913,0,0.50252235,0,0,clean
563,0,1,1.0,0,0.5000135,1,0,clean
564,0,0,0.99987483,1,0.50297105,1,0,clean
565,0,1,1.0,1,0.50554365,0,0,clean
566,0,1,0.9999999,0,0.50002027,1,0,clean
567,0,1,0.9999999,1,0.50002253,0,0,clean
568,0,1,0.9999999,0,0.5000097,1,0,clean
569,0,1,0.9999999,1,0.50003356,0,0,clean
570,0,1,0.9999999,1,0.50000954,0,0,clean
571,0,1,0.99999976,0,0.5000606,1,0,clean
572,0,1,0.9999999,0,0.50000113,1,0,clean
573,0,1,0.99999964,0,0.5000541,1,0,clean
574,0,1,0.99999964,0,0.5000545,1,0,clean
575,0,1,0.99999976,0,0.50005174,1,0,clean
576,0,1,1.0,1,0.5054977,0,0,clean
577,0,1,0.99999964,0,0.50005364,1,0,clean
578,0,1,1.0,1,0.50551796,0,0,clean
579,1,0,0.9999443,1,0.50307953,1,0,clean
580,1,0,0.9985959,0,0.5024563,0,0,clean
581,0,1,1.0,1,0.50555533,0,0,clean
582,1,0,0.9999186,0,0.5025125,0,0,clean
583,0,1,0.9999999,0,0.50005084,1,0,clean
584,1,0,0.99996305,1,0.50300634,1,0,clean
585,1,1,0.99999976,0,0.5000629,1,0,clean
586,1,0,0.9996525,0,0.5023799,0,0,clean
587,0,1,0.9999999,0,0.5000283,1,0,clean
588,0,1,0.9999999,0,0.5000122,1,0,clean
589,0,1,1.0,1,0.5054659,0,0,clean
590,0,1,0.99999976,1,0.5055727,0,0,clean
591,0,1,0.9999999,0,0.50003135,1,0,clean
592,0,1,1.0,1,0.50003,0,0,clean
593,0,1,0.9999999,1,0.5000126,0,0,clean
594,1,0,0.99955803,1,0.5030538,1,0,clean
595,1,0,0.99998283,1,0.5032095,1,0,clean
596,0,1,1.0,1,0.50555444,0,0,clean
597,1,0,0.99963,1,0.503069,1,0,clean
598,0,1,0.9999999,0,0.5000296,1,0,clean
599,0,1,0.99999964,0,0.5000536,1,0,clean
600,0,1,0.99999964,0,0.500051,1,0,clean
601,0,1,1.0,1,0.5054675,0,0,clean
602,0,1,0.9999999,0,0.50001013,1,0,clean
603,0,0,0.9999906,1,0.5030091,1,0,clean
604,0,1,0.99999976,1,0.5000273,0,0,clean
605,1,0,0.99960166,1,0.50307196,1,0,clean
606,0,0,0.9999492,1,0.5030813,1,0,clean
607,0,1,1.0,1,0.5054961,0,0,clean
608,0,1,1.0,0,0.5000245,1,0,clean
609,0,1,0.9999999,0,0.5000058,1,0,clean
610,0,1,0.99999964,0,0.5000592,1,0,clean
611,1,1,0.9999999,0,0.50002235,1,0,clean
612,0,1,1.0,1,0.50557226,0,0,clean
613,0,1,1.0,0,0.5000155,1,0,clean
614,0,1,1.0,1,0.50551313,0,0,clean
615,0,1,1.0,1,0.5055602,0,0,clean
616,0,1,0.9999999,1,0.50009257,0,0,clean
617,0,1,0.99999964,0,0.50005186,1,0,clean
618,0,1,0.99999964,0,0.50005925,1,0,clean
619,1,0,0.99984515,1,0.50303817,1,0,clean
620,1,0,0.99890244,0,0.50251883,0,0,clean
621,0,1,1.0,1,0.5000483,0,0,clean
622,0,1,0.9999999,0,0.50002056,1,0,clean
623,1,0,0.9994301,1,0.5030764,1,0,clean
624,1,0,0.99934703,0,0.50245005,0,0,clean
625,0,0,0.9999665,1,0.5029697,1,0,clean
626,0,1,0.9999999,1,0.50003874,0,0,clean
627,0,1,1.0,1,0.50547904,0,0,clean
628,0,0,0.9999429,1,0.5030244,1,0,clean
629,0,1,1.0,1,0.5000665,0,0,clean
630,0,1,1.0,1,0.5054774,0,0,clean
631,0,1,1.0,1,0.5001158,0,0,clean
632,0,1,0.99999964,0,0.5000779,1,0,clean
633,1,1,1.0,1,0.50001204,0,0,clean
634,1,0,0.99986196,1,0.50305396,1,0,clean
635,0,1,1.0,0,0.50002587,1,0,clean
636,1,0,0.99925035,0,0.50242895,0,0,clean
637,1,1,0.99999964,0,0.5000563,1,0,clean
638,1,0,0.9997003,1,0.50307894,1,0,clean
639,0,1,0.99999774,1,0.5056882,0,0,clean
640,0,1,1.0,1,0.50011337,0,0,clean
641,0,1,0.99999964,1,0.50008494,0,0,clean
642,1,0,0.9994301,1,0.5030764,1,0,clean
643,0,1,0.99999976,0,0.50007063,1,0,clean
644,0,1,0.9999999,0,0.5000095,1,0,clean
645,0,1,0.9999999,1,0.5000026,0,0,clean
646,0,1,1.0,1,0.5054858,0,0,clean
647,0,1,0.9999999,1,0.50001156,0,0,clean
648,0,1,1.0,1,0.5055189,0,0,clean
649,0,1,0.9999999,1,0.50007844,0,0,clean
650,0,1,0.9999999,1,0.50009763,0,0,clean
651,0,1,0.9999999,0,0.5000122,1,0,clean
652,0,1,1.0,1,0.50551087,0,0,clean
653,0,1,0.9999999,1,0.5000769,0,0,clean
654,1,1,0.9999999,0,0.500042,1,0,clean
655,1,0,0.99952376,1,0.50307834,1,0,clean
656,0,1,0.9999999,1,0.5000521,0,0,clean
657,0,1,0.9999999,0,0.50000715,1,0,clean
658,0,1,0.9999999,0,0.5000342,1,0,clean
659,0,1,1.0,1,0.5055533,0,0,clean
660,0,1,0.9999999,0,0.50000167,1,0,clean
661,0,1,0.9999999,0,0.50002295,1,0,clean
662,0,1,1.0,1,0.5055128,0,0,clean
663,0,1,1.0,1,0.5054842,0,0,clean
664,0,1,1.0,1,0.50005335,0,0,clean
665,0,1,0.99999964,0,0.5000428,1,0,clean
666,0,1,0.99999964,0,0.5000432,1,0,clean
667,1,0,0.9999889,0,0.50252783,0,0,clean
668,1,0,0.9998336,1,0.5030735,1,0,clean
669,0,1,0.9999999,1,0.500033,0,0,clean
670,0,1,0.99999964,0,0.5000583,1,0,clean
671,0,1,1.0,1,0.50015885,0,0,clean
672,0,1,1.0,1,0.5055536,0,0,clean
673,1,0,0.9999136,0,0.5024152,0,0,clean
674,0,1,0.9999999,1,0.50010014,0,0,clean
675,0,1,0.99999964,0,0.5000607,1,0,clean
676,0,1,0.9999999,0,0.5000356,1,0,clean
677,0,1,0.99999964,0,0.5000599,1,0,clean
678,0,0,0.9999608,1,0.5030254,1,0,clean
679,0,1,0.99999964,0,0.50005174,1,0,clean
680,0,1,0.9999999,1,0.5000061,0,0,clean
681,0,1,0.99999964,0,0.5000721,1,0,clean
682,1,0,0.99989843,0,0.50251955,0,0,clean
683,1,0,0.99963,1,0.503069,1,0,clean
684,0,1,1.0,0,0.50004375,1,0,clean
685,0,1,0.9999999,0,0.5000332,1,0,clean
686,0,1,0.99999964,0,0.5000581,1,0,clean
687,0,1,0.9999999,0,0.5000303,1,0,clean
688,0,1,0.9999999,1,0.50000316,0,0,clean
689,0,1,1.0,1,0.50011843,0,0,clean
690,1,0,0.9999765,0,0.5025323,0,0,clean
691,0,1,0.99999964,0,0.5000566,1,0,clean
692,0,1,1.0,1,0.5001356,0,0,clean
693,0,1,0.9999999,0,0.50000715,1,0,clean
694,0,1,0.9999999,0,0.5000211,1,0,clean
695,1,1,1.0,1,0.5055703,0,0,clean
696,0,0,0.99998116,1,0.50300515,1,0,clean
697,0,1,0.9999999,0,0.5000129,1,0,clean
698,1,0,0.9999033,1,0.5030328,1,0,clean
699,0,1,0.99999964,0,0.50005674,1,0,clean
700,0,1,1.0,1,0.5054809,0,0,clean
701,0,1,0.9999999,0,0.5000059,1,0,clean
702,0,1,0.9999999,1,0.5000941,0,0,clean
703,0,1,1.0,1,0.5055578,0,0,clean
704,0,1,0.99999976,0,0.5000024,1,0,clean
705,0,1,0.99999964,0,0.50007653,1,0,clean
706,0,1,0.9999999,0,0.5000277,1,0,clean
707,1,0,0.99994934,1,0.50308233,1,0,clean
708,0,1,0.9999999,1,0.5000976,0,0,clean
709,0,1,0.9999999,0,0.50000834,1,0,clean
710,0,1,0.9999999,1,0.5000932,0,0,clean
711,0,1,0.9999999,0,0.5000076,1,0,clean
712,0,1,0.9999999,0,0.50000685,1,0,clean
713,0,1,0.9999999,1,0.5000923,0,0,clean
714,0,1,1.0,1,0.50558573,0,0,clean
715,0,1,0.9999999,0,0.5000282,1,0,clean
716,1,1,1.0,1,0.5000419,0,0,clean
717,0,1,0.99999964,0,0.5000595,1,0,clean
718,0,1,0.99999976,0,0.50003827,1,0,clean
719,0,1,1.0,1,0.5055168,0,0,clean
720,0,1,0.9999999,0,0.500014,1,0,clean
721,0,1,0.99999964,0,0.50005877,1,0,clean
722,0,1,0.99999976,0,0.50005364,1,0,clean
723,1,0,0.9977921,0,0.50243556,0,0,clean
724,0,1,1.0,1,0.5055589,0,0,clean
725,1,1,0.99999976,0,0.50004524,1,0,clean
726,1,1,1.0,1,0.5055788,0,0,clean
727,1,0,0.9995976,1,0.50291413,1,0,clean
728,0,1,0.9999999,1,0.50003386,0,0,clean
729,0,1,1.0,1,0.505462,0,0,clean
730,0,1,0.9999999,0,0.500013,1,0,clean
731,0,1,0.9999999,1,0.50001764,0,0,clean
732,1,0,0.99942565,1,0.50307477,1,0,clean
733,1,0,0.99991584,1,0.5029682,1,0,clean
734,0,1,1.0,1,0.50010264,0,0,clean
735,0,1,1.0,1,0.50006896,0,0,clean
736,0,1,0.9999999,0,0.50002307,1,0,clean
737,0,1,0.9999999,0,0.50002754,1,0,clean
738,1,0,0.99988234,1,0.50305843,1,0,clean
739,0,1,0.9999999,0,0.5000034,1,0,clean
740,0,1,0.99999964,0,0.5000558,1,0,clean
741,0,0,0.9999256,1,0.50308055,1,0,clean
742,0,1,0.9999999,1,0.5054616,0,0,clean
743,0,1,0.9999999,0,0.5000394,1,0,clean
744,1,0,0.99961084,1,0.5030535,1,0,clean
745,0,1,0.99999976,0,0.50006753,1,0,clean
746,1,0,0.99964404,1,0.5030542,1,0,clean
747,0,1,0.99999964,1,0.50007486,0,0,clean
748,0,1,0.9999999,1,0.5000322,0,0,clean
749,1,0,0.9996475,1,0.5030514,1,0,clean
750,0,1,1.0,1,0.5055968,0,0,clean
751,0,1,1.0,1,0.5000457,0,0,clean
752,0,1,0.9999999,1,0.50003684,0,0,clean
753,0,1,0.99999964,0,0.5000598,1,0,clean
754,0,1,0.99999964,0,0.5000531,1,0,clean
755,1,0,0.9993617,1,0.5030606,1,0,clean
756,1,0,0.9996037,1,0.50307155,1,0,clean
757,1,1,0.9999999,0,0.5000388,1,0,clean
758,0,1,0.9999883,1,0.5057209,0,0,clean
759,1,0,0.9998264,0,0.502445,0,0,clean
760,1,1,0.9999999,0,0.50005084,1,0,clean
761,0,1,1.0,1,0.5055162,0,0,clean
762,0,1,0.9999999,0,0.5000177,1,0,clean
763,0,1,0.9999999,1,0.5056048,0,0,clean
764,0,1,0.9999999,0,0.5000067,1,0,clean
765,1,0,0.9968053,1,0.50313026,1,0,clean
766,0,1,0.9999999,0,0.5000236,1,0,clean
767,1,1,0.9999999,0,0.50002295,1,0,clean
768,0,1,0.9999999,1,0.5001022,0,0,clean
769,0,1,0.9999999,1,0.500011,0,0,clean
770,0,1,0.9999999,1,0.50009555,0,0,clean
771,0,1,0.99999964,0,0.50007683,1,0,clean
772,0,1,0.9999999,0,0.50004566,1,0,clean
773,0,1,0.9999999,1,0.50003326,0,0,clean
774,0,1,0.99999964,0,0.50007665,1,0,clean
775,0,1,0.9999999,0,0.50003123,1,0,clean
776,0,1,1.0,1,0.50546336,0,0,clean
777,1,0,0.99966455,1,0.5030545,1,0,clean
778,0,1,1.0,1,0.5000006,0,0,clean
779,0,1,0.9999999,0,0.50003844,1,0,clean
780,0,1,0.9999999,1,0.5000926,0,0,clean
781,0,1,1.0,1,0.500016,0,0,clean
782,0,0,0.9996629,1,0.50295705,1,0,clean
783,0,1,0.99999964,0,0.5000744,1,0,clean
784,1,0,0.99992096,0,0.50251293,0,0,clean
785,0,0,0.9998753,1,0.5029336,1,0,clean
786,0,1,0.99999964,0,0.500041,1,0,clean
787,0,1,1.0,0,0.5000202,1,0,clean
788,0,1,1.0,1,0.50001436,0,0,clean
789,0,1,0.9999999,0,0.50004303,1,0,clean
790,0,1,0.9999999,1,0.5000162,0,0,clean
791,0,1,0.9999999,0,0.5000435,1,0,clean
792,0,1,1.0,1,0.5054377,0,0,clean
793,1,0,0.9999603,0,0.502505,0,0,clean
794,0,1,0.9999999,0,0.5000412,1,0,clean
795,0,1,1.0,1,0.50008035,0,0,clean
796,0,1,0.9999999,0,0.5000254,1,0,clean
797,0,1,0.9999999,1,0.50004387,0,0,clean
798,0,1,1.0,1,0.50546193,0,0,clean
799,1,0,0.9994405,1,0.5030583,1,0,clean
800,0,1,0.9999999,1,0.5000779,0,0,clean
801,0,1,0.9999999,0,0.50002366,1,0,clean
802,0,1,0.99999964,0,0.5000464,1,0,clean
803,0,1,0.9999999,0,0.5000246,1,0,clean
804,0,1,1.0,0,0.5000448,1,0,clean
805,0,1,0.9999999,1,0.50009626,0,0,clean
806,1,0,0.9998568,1,0.50307554,1,0,clean
807,0,1,0.99999964,0,0.50007725,1,0,clean
808,0,1,1.0,0,0.5000126,1,0,clean
809,0,1,0.99999976,0,0.50005656,1,0,clean
810,0,1,0.9999999,1,0.50004435,0,0,clean
811,0,1,0.9999999,1,0.50009423,0,0,clean
812,0,1,0.9999999,1,0.5001015,0,0,clean
813,0,1,1.0,1,0.50549155,0,0,clean
814,0,1,0.9999999,1,0.5000389,0,0,clean
815,0,1,0.9999999,1,0.5000411,0,0,clean
816,0,1,0.9999999,1,0.5000003,0,0,clean
817,0,1,0.99999964,0,0.5000584,1,0,clean
818,0,1,0.99999976,0,0.5000738,1,0,clean
819,0,1,0.99999976,1,0.50002164,0,0,clean
820,0,1,1.0,1,0.5000049,0,0,clean
821,0,0,0.99998426,1,0.5029936,1,0,clean
822,1,0,0.9993131,0,0.50246054,0,0,clean
823,0,1,0.9999999,1,0.50009954,0,0,clean
824,0,0,0.99995613,1,0.50308084,1,0,clean
825,0,1,1.0,1,0.5055621,0,0,clean
826,0,1,0.99999964,0,0.50005555,1,0,clean
827,0,1,1.0,1,0.5055547,0,0,clean
828,0,1,0.9999999,1,0.5000333,0,0,clean
829,0,1,0.99999964,0,0.50007474,1,0,clean
830,0,1,0.99999964,0,0.500047,1,0,clean
831,0,1,0.9999999,0,0.5000124,1,0,clean
832,0,1,1.0,1,0.505619,0,0,clean
833,1,0,0.9995782,1,0.5030805,1,0,clean
834,0,1,1.0,0,0.5000363,1,0,clean
835,0,1,1.0,1,0.50546247,0,0,clean
836,0,0,0.99971336,1,0.5029466,1,0,clean
837,1,0,0.99962795,0,0.5023991,0,0,clean
838,0,1,0.99999964,0,0.5000597,1,0,clean
839,0,0,0.9999801,1,0.5031248,1,0,clean
840,0,1,0.9999999,1,0.50001687,0,0,clean
841,0,1,0.9999999,1,0.5000332,0,0,clean
842,0,1,1.0,1,0.5054681,0,0,clean
843,0,1,1.0,1,0.5054964,0,0,clean
844,0,1,0.9999999,1,0.5000362,0,0,clean
845,0,1,0.9999999,0,0.50002444,1,0,clean
846,0,1,0.99999964,0,0.50007623,1,0,clean
847,0,1,0.9999999,0,0.5000291,1,0,clean
848,0,1,0.9999999,0,0.5000276,1,0,clean
849,0,1,0.9999999,0,0.5000207,1,0,clean
